File,Zero_Crossing_Rate,RMS_Energy,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,MFCC_1_mean,MFCC_1_std,MFCC_2_mean,MFCC_2_std,MFCC_3_mean,MFCC_3_std,MFCC_4_mean,MFCC_4_std,MFCC_5_mean,MFCC_5_std,MFCC_6_mean,MFCC_6_std,MFCC_7_mean,MFCC_7_std,MFCC_8_mean,MFCC_8_std,MFCC_9_mean,MFCC_9_std,MFCC_10_mean,MFCC_10_std,MFCC_11_mean,MFCC_11_std,MFCC_12_mean,MFCC_12_std,MFCC_13_mean,MFCC_13_std,Spectral_Contrast_1,Spectral_Contrast_2,Spectral_Contrast_3,Spectral_Contrast_4,Spectral_Contrast_5,Spectral_Contrast_6,Spectral_Contrast_7,Species
Magpie_Goose_27_segment.wav,0.28495008680555556,0.0051390487,3738.6699623011614,1585.1404206846898,5217.734375,-504.25546,24.326761,-93.203476,19.314762,-168.96077,19.308186,-3.587717,19.569967,-65.86706,12.893611,10.909418,10.799151,-4.4702554,15.312712,27.581446,11.325064,-0.63082933,8.518299,20.759142,7.3412585,-6.729916,8.503396,11.289082,10.040059,8.559346,5.627893,26.20208798358931,11.414668019336101,22.499147330906325,15.81087717050086,17.973265408733567,20.379861537183988,58.4966438924513,Magpie Goose_filtered
Magpie_Goose_2_segment.wav,0.43013046512471,0.018188158,4893.752782256446,2160.123255237,7204.904847465922,-356.5619,35.79104,-92.123314,16.123106,-119.68606,14.266871,-41.605526,8.624033,-73.18436,7.6051755,36.704243,9.843328,-25.996881,11.335273,35.3681,10.66056,-22.558159,5.727231,24.547152,6.3206573,5.5565376,6.776571,17.956335,6.6356044,-5.604447,5.9602933,26.88174152579264,14.684392416805295,23.82348274298515,19.000527348747063,17.584893105767165,18.96758947722172,65.01139447646736,Magpie Goose_filtered
Magpie_Goose_3_segment.wav,0.3550461771316705,0.0019631868,4360.509881115864,2186.724762607228,6655.383499039298,-533.45233,25.137922,-83.09361,16.155764,-105.31911,13.175865,-20.913668,13.911353,-49.846767,9.914269,1.6805708,8.813357,-0.8090549,7.851441,5.388026,8.268024,-12.493547,9.218221,-11.113889,7.9385834,-0.3379946,6.639196,1.384226,6.087196,-8.956173,6.4504166,26.67603514072215,14.507631085143666,15.185090597923116,15.268900944108072,16.72939280074367,16.025224320504943,52.49479859096081,Magpie Goose_filtered
Magpie_Goose_4_segment.wav,0.28060777020302546,0.008493659,3651.4148324309376,2049.641766739966,5889.5367859275475,-420.59665,38.26488,-66.52598,17.628086,-140.32806,12.965533,-35.599415,13.067393,-49.633442,9.091958,12.233915,7.078896,0.36674052,7.58935,16.37306,8.124898,-3.553801,7.5071115,18.6096,7.378464,-1.9510947,7.576621,12.045604,6.4809556,-2.0798783,6.759896,26.452639064159026,13.86221605348903,21.013202402264294,15.53106753758236,16.436593674937125,18.349556574214397,54.553373789224196,Magpie Goose_filtered
Magpie_Goose_5_segment.wav,0.24879119235788863,0.008952245,3354.859551473966,1911.1157271170657,5571.279149597593,-419.7487,45.978447,-48.17057,30.178358,-152.7152,10.388612,-29.505882,8.852479,-66.99065,10.674506,22.758179,6.4235086,-11.641862,6.8572426,20.304647,7.523115,-9.707813,7.5889506,21.438496,5.481061,8.054125,7.042544,9.221838,6.3869915,-1.7834324,5.295751,26.6849799168845,15.080272546157785,23.669358622512,17.789063850213353,18.296841707476,17.85755774785138,61.261475778607476,Magpie Goose_filtered
Magpie_Goose_6_segment.wav,0.2688526410237819,0.010919136,3052.0114914993433,1179.3625729768494,3927.1116747933584,-486.84845,43.07245,-26.19513,32.729042,-146.2472,19.780766,25.105532,36.121086,-33.060978,20.06786,0.9202286,13.156592,31.833622,11.309352,0.33026108,10.857917,-9.020129,8.293545,6.250825,6.256602,-4.108883,7.161747,-1.73281,7.730044,4.0608897,5.87833,26.936489473128688,13.689324425792398,20.431782566065994,18.882925924899066,18.96446928385562,27.033118318157058,54.162281518509744,Magpie Goose_filtered
Magpie_Goose_7_segment.wav,0.24437358810240964,0.0058298768,3363.2487578288283,2047.8470930031167,5713.485210372741,-419.50308,20.229753,-45.51166,10.85203,-149.30266,7.814319,-42.922733,7.439413,-67.96923,5.6608534,2.8107975,6.0805764,-18.721973,5.8037186,15.24467,6.173847,-8.81343,4.9382796,15.824753,5.094799,-2.5020669,5.5267663,15.7861395,5.3463955,-0.7998129,4.6407933,26.34772030250876,14.832072132607,21.226978745154753,15.499549735423695,16.215755870477448,16.65340724139603,59.01037689996265,Magpie Goose_filtered
Magpie_Goose_8_segment.wav,0.17556033388921113,0.033093184,2521.5353114002573,1463.1680658245275,4011.2960071962007,-311.04153,33.29319,-23.014502,20.025982,-203.24014,12.734919,-40.24913,9.604946,-58.629868,6.5465975,18.639038,6.6050606,-12.849037,6.8827777,10.735419,6.4279385,-3.8614862,5.564831,18.349144,5.7347975,4.9122486,5.4468293,13.494449,5.7998967,6.544072,6.497099,26.456810840513903,14.542824405396987,25.58789562597083,18.734342371334883,19.85312602977971,20.130598541428892,60.014612951736055,Magpie Goose_filtered
Magpie_Goose_9_segment.wav,0.2737932315835267,0.012478532,3278.317434316051,1749.2687392439818,4787.840267455771,-421.20374,34.09079,-40.991108,10.146857,-160.98586,19.358187,-26.333511,8.055857,-52.01334,8.692549,36.116688,7.9811244,-3.011948,6.3136687,2.0179815,6.458369,4.88037,5.8308134,14.172747,5.487769,-10.693534,7.640596,33.573837,7.4948797,-16.242424,9.68848,26.923954096022566,13.167311256177818,24.998771761520793,20.798259899404528,20.617051417404184,26.638051290872905,60.78639184876346,Magpie Goose_filtered
King_Penguin_10_segment.wav,0.19470186521171692,0.022252012,2755.0170671008,1592.3882642037759,4303.992690508991,-492.89017,153.97377,-3.809751,27.658722,-122.554924,72.310135,-19.445326,17.450842,-14.622255,21.883818,9.574676,8.545493,8.8357315,8.212322,9.796662,7.224185,-6.8989305,8.619667,1.4036552,5.8550653,-3.9478326,9.093116,-3.6804767,5.671291,-3.4155066,8.932429,26.805137927181804,17.595204139797733,21.31067134018979,17.29073868075037,16.16368866603009,18.777425918846234,56.0082603265778,penguin_filtered
King_Penguin_11_segment.wav,0.1928547398325359,0.012680156,2949.2372385527015,1880.3925586440232,5057.392145914324,-411.46432,50.863754,-31.70219,25.14958,-151.96944,21.091532,-42.518932,18.225971,-55.813606,14.26784,12.212403,13.415027,-7.7767015,11.00209,32.896656,11.764982,-8.97565,9.9144535,6.7210503,11.1086855,-3.7073689,9.397199,3.7940192,10.828372,-5.4877276,13.504777,26.64759561047618,14.803347292611791,20.8572419822193,17.675897058431342,18.045089751212352,17.69597137427553,60.50088883724126,penguin_filtered
King_Penguin_12_segment.wav,0.20027348281612528,0.033881005,2794.6027715608006,1448.8399608956868,4226.278311249275,-383.9707,53.341763,-28.127787,36.1571,-157.3434,23.954618,-5.877302,18.772009,-39.79694,22.522314,14.412837,22.669891,-15.537406,14.562803,11.653873,14.12656,0.55611527,15.600443,-4.047773,13.508062,-9.035436,16.371178,3.9151003,14.465511,-1.6239144,13.356747,26.625530034210176,18.889423060509976,19.346302114492016,20.361367080610353,22.63498212886944,20.544356353492518,58.5780861082063,penguin_filtered
King_Penguin_13_segment.wav,0.1855672672563805,0.038259078,2519.380344853582,1332.4596060105396,3569.8903236477668,-384.5872,39.810287,-11.712621,31.954842,-155.42343,14.406939,-9.880721,22.369183,1.9487456,16.704329,13.962438,11.0889015,-5.458504,18.853489,9.834816,15.101959,5.86175,12.8493595,-6.4678946,15.268185,-6.2569256,14.173596,-0.36821005,12.246705,-0.14702176,9.612278,26.8354032934402,18.552190548275245,17.73316038794111,18.465456787835816,19.70215654205492,20.109310212550785,55.99821201419973,penguin_filtered
King_Penguin_14_segment.wav,0.19491711680684454,0.07427499,2829.5173715470078,1712.7916074990578,4433.666539026247,-209.01723,41.515064,-31.178785,21.810867,-168.80641,12.744909,-39.257744,15.413715,-60.15816,12.960711,-8.711583,8.2439375,-15.073405,8.884609,25.447407,10.219514,-11.803078,7.9486384,6.399639,9.510836,-8.244518,9.210874,4.4707937,7.534197,-4.6533017,8.154929,25.27366191717261,15.80560234412505,19.838653911093672,17.259325724850637,17.23530486672331,17.83829947294422,58.86714805731425,penguin_filtered
King_Penguin_15_segment.wav,0.1661167882424033,0.022499032,2266.4489704264406,1177.9243873112387,3383.1814760661255,-360.68442,34.99504,9.225237,24.987831,-206.14568,12.3800335,-33.191826,11.316679,-43.438892,6.4676247,11.367133,5.4651628,7.1233916,5.4001946,4.8103986,5.0050445,5.4714227,5.347209,6.985308,4.810422,8.283543,5.0277042,-0.48455474,5.34266,1.8256624,6.5829253,26.900545346052503,16.266348990500244,21.30203852955195,16.62005820327022,17.34274268384803,21.098846111509364,55.95078318276996,penguin_filtered
King_Penguin_16_segment.wav,0.19842458490429235,0.015581742,2973.3367416095853,1787.720976743044,4848.168208925464,-415.92902,75.72538,-38.53134,23.14469,-160.33392,38.12619,-23.578957,14.471091,-33.917984,14.510467,24.801638,10.683921,6.166562,8.557502,18.450933,8.480793,-2.5903044,7.636259,9.012714,6.865645,-8.687535,9.600712,4.009219,7.3337164,-6.7589207,9.617462,26.306266982825775,13.118732059240754,21.677967113102582,19.863303744418086,17.192626947343808,18.777057145918082,57.08687270268993,penguin_filtered
King_Penguin_17_segment.wav,0.180005119842233,0.008040237,2823.358784765955,1788.845392426351,4675.710318852397,-500.59885,97.48908,-20.841446,27.030067,-149.20291,38.902077,-30.436827,10.200987,-35.73975,12.850861,22.10452,7.6692386,4.2821193,8.43043,18.349289,9.098265,-3.2168033,12.149292,6.238043,6.926965,-4.3660674,7.3586802,1.2251755,6.254198,-7.580891,8.730521,26.96510237454663,14.554832137377726,19.324973602497842,18.281108532720538,17.717643884904025,17.466221904406783,58.14780763298549,penguin_filtered
King_Penguin_18_segment.wav,0.17651423832656613,0.016663644,2476.7039668177817,1472.823131778184,3937.178821962007,-427.76636,36.27016,5.6708198,15.07257,-164.40395,27.674572,-38.37697,10.657173,-37.402786,12.194058,24.877748,8.589904,7.2394547,8.71076,3.926053,10.435587,5.320679,9.004863,10.116837,8.815989,4.890062,7.278695,1.2162113,6.5527577,2.7464755,7.643101,26.60985574076504,14.214512703491899,22.168701786033257,18.35192858342012,19.097849637540012,19.718564542516425,57.09411353417467,penguin_filtered
King_Penguin_19_segment.wav,0.14652402660962877,0.06664305,2535.0789009428718,1756.1917047011605,4359.424451221723,-226.12184,73.19883,-9.68573,31.238348,-163.76591,13.964343,-55.04827,8.722919,-67.460014,9.344585,1.5688998,6.2503724,-15.300749,8.050779,14.436311,5.569102,-7.9997087,7.7878466,3.8837013,6.400329,-7.2631497,7.391048,5.827488,5.9075546,-2.4265454,8.220584,26.576551580542727,24.974218613759437,20.124385558813646,17.48930601323296,16.498749472106887,16.19459779373486,57.85393339162465,penguin_filtered
King_Penguin_1_segment.wav,0.17241766060034802,0.039743923,2339.6732552035846,1267.736680862938,3383.535688714472,-311.54535,47.015347,1.9826672,16.254004,-197.43385,13.583781,-31.538464,9.506875,-46.733795,13.292482,3.5496602,10.625141,1.9822214,10.210842,25.177591,7.7741528,3.1194704,6.3309345,-0.34165016,8.164933,4.6438146,10.318325,-1.6351324,9.688883,-4.5946674,9.141841,26.460442372094015,19.302653544874087,22.433430767696297,18.452986823176385,16.958516979662488,19.801201027068053,57.437847621551605,penguin_filtered
King_Penguin_20_segment.wav,0.17796662014211137,0.054276295,2543.646951376455,1518.5178032182446,3956.338876250725,-234.72165,20.598743,-20.142097,13.268192,-198.34796,8.861115,-43.76082,9.05088,-71.2323,7.0545607,-3.0364442,7.254861,-6.2362056,6.7928543,23.561102,5.2158036,-9.883178,5.326115,4.311046,5.4009414,-7.920864,6.0456553,5.937986,5.802555,-0.40216553,6.6188903,26.40198653837748,20.529473511365758,20.653191124780967,16.094154248195657,15.08840502013233,18.493905072764477,58.01638433970654,penguin_filtered
King_Penguin_21_segment.wav,0.1796875,0.007485146,2408.7246918725045,1189.8615366503655,3545.958991172419,-508.11234,61.273643,1.7919469,28.11354,-195.90694,31.92001,-15.168914,15.679396,-28.498028,10.320633,11.115124,12.300984,7.7629786,9.502637,6.1514363,10.402931,-0.04479082,7.3535075,1.4453759,8.019169,6.230119,9.777776,8.475332,8.945112,1.0977547,9.040304,26.675701721745643,14.35248196903049,17.325305474956707,18.74844304187407,17.139853726260448,24.193350095630237,55.17166368919737,penguin_filtered
King_Penguin_22_segment.wav,0.16700691524071926,0.004087107,2244.794588982688,1165.7672513989621,3213.1685827834976,-555.15216,38.53761,21.51195,18.456123,-170.97667,20.288048,-25.974329,14.070662,-21.397894,7.336146,3.4752715,9.011489,6.7576437,8.96283,2.6042686,11.708234,-0.22593209,6.8770456,1.3557526,10.067712,10.435284,8.275568,8.4859085,8.330675,3.2784052,7.158202,26.695388257651523,14.907064150553486,16.755442874860343,18.085794703914758,18.881019034066124,21.21712918517164,53.11101405765178,penguin_filtered
King_Penguin_23_segment.wav,0.16871178668478262,0.007338731,2316.4452842724013,1195.1270515250424,3402.9148267663045,-511.358,66.12152,10.4081135,27.686626,-194.35934,32.234505,-22.957176,13.66355,-31.615805,11.705333,10.837581,11.694506,2.1941218,8.054628,4.146427,10.806937,-3.9523244,8.166533,2.7320716,6.9748144,9.154623,8.509757,8.680649,6.9353433,5.0743713,7.0400925,26.564003946818488,15.199874758948543,17.29988645517906,18.843838657610284,17.19659746121657,21.90276201759744,55.2062773858792,penguin_filtered
King_Penguin_24_segment.wav,0.16543291199882076,0.0055077337,2269.472217459411,1193.619643343175,3332.847220942659,-526.7331,58.025265,14.702233,23.04204,-188.41415,25.367146,-25.560625,10.334756,-30.521004,11.112892,10.167351,12.412069,3.8989046,8.193512,3.6045694,8.454297,-2.9423523,7.113894,-0.3778535,6.9891934,9.499888,6.185893,10.494507,5.8220787,4.2495856,7.0789833,26.60143235290688,15.011120968863427,17.147441379380002,18.658650181996578,17.147958882540753,21.17630137939412,54.48376995500828,penguin_filtered
King_Penguin_25_segment.wav,0.18399537382679182,0.008870229,2402.491824668258,1202.8008839248353,3533.2091243600685,-484.7421,66.90815,13.194385,28.133322,-192.56503,29.048153,-18.644564,15.728959,-41.871574,16.863459,0.1051892,7.549645,6.269333,9.0202,2.785689,9.815394,-5.532509,6.776489,3.0226212,5.8829184,5.4058228,8.234741,6.8892617,8.005125,8.136135,7.085964,26.73529828824293,16.533263674530332,17.272741133477446,17.889751141581712,16.682976540205235,24.219517390625374,55.02647056886784,penguin_filtered
King_Penguin_26_segment.wav,0.16985482742537314,0.008524999,2337.4192905673035,1291.6334720003288,3463.471096665112,-468.40634,54.69185,16.71481,17.523777,-191.69655,30.126,-30.034063,14.137016,-50.671165,13.302185,2.5080914,6.7904925,-5.6105795,6.5153685,3.9326813,8.245961,-13.748053,5.5939727,2.0651572,7.780555,6.168294,7.3823404,13.730008,6.12562,7.9076056,7.6833806,26.612987628152172,17.892549837266696,16.208911948871698,18.04460171337431,17.70196188481263,22.374970001756555,55.88070102118853,penguin_filtered
King_Penguin_27_segment.wav,0.21744942720417634,0.07088881,2360.2228758715696,764.322764311519,3213.3184658678942,-358.26523,30.280636,64.977104,7.0521784,-243.17975,25.282343,-36.95554,8.410858,14.07692,7.4433236,-65.884926,9.719178,24.739922,8.443854,23.804234,8.925622,-25.474926,8.478344,24.365404,7.396024,5.375531,7.3605366,-18.749735,7.3912706,21.288256,11.102205,26.403379254235638,16.974246906401817,20.166171869545693,17.784626735531955,17.452407298061484,50.36158296940741,36.22284894480487,penguin_filtered
King_Penguin_28_segment.wav,0.15955467843677495,0.0066276295,2522.5133518874063,1845.5447994369263,4218.159644177784,-404.51877,28.061256,4.6273155,8.859917,-153.67387,12.017793,-62.544907,6.9432087,-52.719177,7.81849,-8.339457,5.3841767,-20.855953,5.2880263,7.1982784,5.5189104,-13.896715,4.698503,6.2140307,4.360102,-8.437751,4.000973,7.8457084,3.9456463,-3.3156314,3.825237,26.233494833511838,17.78484131434703,17.921575445965825,13.57545694793979,15.836653733210806,15.93826199769493,53.61860888798092,penguin_filtered
King_Penguin_29_segment.wav,0.19761342626160092,0.022967093,2624.7723107743823,1599.276931327683,4017.0165449173433,-347.7432,59.11586,12.398997,12.9731655,-154.77957,34.952404,-30.39977,12.612282,-48.96089,11.246398,-17.408442,8.014938,-15.13154,6.0466194,5.562303,7.398899,-12.621692,7.43227,6.080088,5.93232,-7.728429,6.3777633,3.048276,5.679695,-3.138878,5.050597,25.494542170292416,17.079250163596676,17.715086685333567,14.769272298149778,16.43688118398448,19.595397853210063,53.9452308950462,penguin_filtered
King_Penguin_2_segment.wav,0.1994204067575406,0.00966788,2830.0731684668976,1595.1880100648248,4363.895963239559,-447.36682,48.502094,-46.851654,16.924042,-180.14903,15.467468,-21.31178,8.756543,-34.85377,8.15344,19.708853,6.658588,4.2146487,7.5141964,30.604303,7.3298006,-0.5100702,9.590517,6.7688046,9.143526,-6.4897814,7.887848,-2.4340973,9.887735,-4.326587,10.564154,27.003572776776718,12.362320348728773,22.00440279633669,19.88724185024065,17.678830665312013,18.917186020685655,58.31844706386358,penguin_filtered
King_Penguin_30_segment.wav,0.19604775413283063,0.029155603,2773.022066049402,1549.0214130380532,4385.254302766096,-349.3593,42.502876,-29.955437,17.10833,-166.91626,18.399454,-12.4164295,14.792322,-45.25996,15.733714,34.577965,12.50132,25.040977,8.80696,28.573124,8.473873,2.3285737,8.830247,-3.6247406,9.420326,-13.89486,9.253579,-21.429756,10.766473,8.093058,10.061851,26.746684537760967,10.49750298816158,26.093123669095426,20.69193524156909,18.41585571867752,20.00336095414625,62.228068703243295,penguin_filtered
King_Penguin_3_segment.wav,0.16127102668213458,0.0047563417,2278.772196284956,1397.567406745447,3599.3673302457946,-464.61966,17.773773,23.910906,7.6731277,-182.8568,12.211887,-42.374664,6.771496,-60.873787,5.8155937,-1.1304419,5.090417,-18.210121,4.778615,-5.1659675,5.138007,-15.156177,4.4219427,4.34554,4.941609,-1.2005434,5.1132665,7.5664563,4.7087564,4.447995,3.9814868,26.68471204219864,20.263834249125853,15.759784587309783,15.107948543224186,16.754990844029216,18.968006250602894,54.68110032609139,penguin_filtered
King_Penguin_4_segment.wav,0.1610988254060325,0.016386585,2210.7599214172014,1203.6004743729184,3300.2756353320765,-475.05374,78.32092,16.665983,24.171656,-154.29865,49.21425,-29.437737,20.039568,-10.185328,8.999716,8.973396,7.5713916,16.181635,5.0905004,3.0892563,5.189112,2.2535903,4.634779,2.5436203,5.532677,2.8910728,6.858173,-2.4795032,9.239766,-4.325615,4.542688,26.418594340621173,15.139759664059671,18.539213158831043,18.456259440648502,17.98259328715891,21.38998161249417,53.763448231098636,penguin_filtered
King_Penguin_5_segment.wav,0.16334197360788863,0.020659763,2241.370056325612,1201.5895089165892,3375.6168657555104,-430.38144,55.60722,14.608953,19.350214,-160.502,40.93759,-28.415861,18.044273,-7.7357473,7.6955814,15.185288,8.3104315,13.153119,7.17976,0.13017397,7.7948966,6.666479,5.9581747,-4.2426324,7.4473066,4.8440094,6.2546306,4.176315,6.4102864,0.23357968,7.953616,26.76083077830401,16.382641858202984,18.976130692167594,19.45146223328301,19.039949278499027,20.66604087002211,55.258756403006565,penguin_filtered
King_Penguin_6_segment.wav,0.13005614667923435,0.032248322,2080.908060744126,1483.0242315036776,3456.303926189095,-289.66068,31.640923,38.888832,8.574451,-164.85974,13.953804,-57.591667,5.7486997,-77.02242,7.262622,-4.5335646,6.898085,-20.377867,6.4056926,1.6840527,5.85993,-13.625157,5.838432,-1.8264525,4.963027,-9.996294,5.148815,3.1649883,4.938209,-2.2847958,5.97727,26.495223392419103,22.463975853722868,17.715955836437594,15.325073684196266,17.497445649804128,17.07506342991416,56.605863530703104,penguin_filtered
King_Penguin_7_segment.wav,0.174842529296875,0.09343395,2679.2462616519533,1742.923843828454,4406.258605957031,-274.1109,148.16295,-1.5859363,29.883581,-138.79437,28.871737,-36.096973,11.944375,-32.889603,18.37104,5.7266517,8.934261,3.1004293,11.900414,12.926592,8.970815,-0.8599243,5.783006,6.245991,8.203669,0.5849442,5.815165,2.5893238,6.571975,-3.285423,9.868312,23.27785404889812,18.279875356728397,19.506035157583465,15.567863142842377,15.337169072161027,16.96996575564104,55.72357004310181,penguin_filtered
King_Penguin_8_segment.wav,0.1648987386828271,0.042665195,2638.0890092281375,1684.2771163021685,4250.7448570750585,-369.31375,105.30831,-25.918255,46.2354,-157.67809,38.12116,-33.13056,20.158415,-35.642715,18.626547,26.044794,10.796608,10.739007,8.476914,9.218754,7.947173,-6.392085,11.847165,2.713431,7.6730986,-8.051733,10.871936,-4.7111382,8.090865,-0.2419419,9.159523,26.752549178166053,17.15259007896487,21.005822619877577,21.76992785527882,19.797297205891898,19.48727012723287,56.62970841298025,penguin_filtered
King_Penguin_9_segment.wav,0.240202653712297,0.032141823,3278.5234442191836,1665.42825693921,4985.236289606293,-342.15646,49.702274,-45.885468,39.789135,-141.75047,17.044306,-0.7555632,17.384981,-43.993393,10.686505,-1.3185638,10.239483,-14.974607,11.351944,26.377989,14.370866,-3.5868497,13.473664,1.391175,11.532337,-4.8270764,11.805254,8.946949,11.575611,-3.7489014,10.689401,26.567814620366626,19.015687096346067,17.519911168885688,16.069371471245578,19.564647977235104,19.011103935554697,60.02542703421051,penguin_filtered
Red-tailed_Hawk_10_segment.wav,0.2965781793793503,0.0050878124,3755.337867003326,1847.8943128101803,5749.515117459397,-534.95685,19.749184,-69.42937,21.600994,-107.14351,14.394727,31.021366,23.266851,11.465553,8.124902,36.24176,11.08054,-15.022576,12.674317,-4.9092183,6.545411,-10.5826235,5.618645,3.8347156,8.064766,0.87131906,6.0466537,9.729232,6.4508066,-3.6576984,7.4730372,26.528644124567137,10.18285086355351,12.36505334793501,30.130195548621234,16.87271565316766,17.42541281047719,59.544476071433586,Red-tailed Hawk_filtered
Red-tailed_Hawk_11_segment.wav,0.41130048216357307,0.0035618364,4542.908040563357,2258.6043646199782,6979.430727505075,-580.74023,49.032967,-74.354485,7.326214,-105.99285,43.713024,-22.11416,10.646751,-20.936314,12.022832,22.55359,9.914101,5.0756345,5.998574,25.439888,9.234805,-7.8692613,6.7442904,8.7441635,9.696425,-4.1055164,8.289646,10.017524,6.61373,-4.660156,6.2002378,26.784182035185037,10.171119728033123,18.550452053760562,15.710851305951458,14.98285573118186,15.0139507179142,55.996931821147925,Red-tailed Hawk_filtered
Red-tailed_Hawk_12_segment.wav,0.2717749324845679,0.011853415,3587.3255357443986,1966.3037914723327,5740.113932291667,-518.22626,103.169075,-17.981783,33.136196,-80.15175,71.20896,1.2833177,22.829966,-13.269671,17.94071,13.899901,12.536121,12.773843,10.382369,18.97481,13.4704,-2.9939091,10.137786,-15.588547,11.07009,-6.337758,9.060296,-3.5023823,10.654516,9.031639,9.101263,26.735173935459986,10.330853449582525,20.561440998439767,17.786884986353947,17.92669012990229,17.901319737323803,55.0321945353918,Red-tailed Hawk_filtered
Red-tailed_Hawk_13_segment.wav,0.2718080515226629,0.013053439,3633.937062697037,2052.612983768031,5946.885097600921,-546.2675,44.100586,-4.8804,20.222637,-55.29605,38.22445,-0.77746063,26.256992,11.254234,13.796988,5.9855313,12.755038,2.7195885,13.569102,5.963531,13.170927,-2.9192345,11.687854,-9.447646,12.42534,-0.9802165,11.354952,2.0601287,13.500693,1.9182547,9.93741,26.57303049774933,10.170096340070819,21.01840763948118,16.50254246245566,19.818667083065826,17.815750208855203,53.731635239167645,Red-tailed Hawk_filtered
Red-tailed_Hawk_14_segment.wav,0.27477092698665895,0.003649545,3390.7527799085096,1725.0354847218764,5242.385701402987,-557.5842,39.281902,-18.516882,12.786995,-85.934105,29.864939,10.737341,9.607292,-0.31035358,8.701692,11.366077,5.5942907,9.038527,4.864352,5.247236,12.373538,-1.82349,7.5459294,-6.6323943,8.148656,-2.7349577,7.441515,-5.949734,4.5495496,4.476996,5.4695063,26.998985847508283,9.977673348869274,18.713940153552013,15.369243845626402,15.454087549623676,15.976360135946173,58.295731378726146,Red-tailed Hawk_filtered
Red-tailed_Hawk_15_segment.wav,0.2886542648565574,0.00015553566,3346.4328511173967,2186.0514765492057,5666.93895683914,-832.10486,36.671806,-4.690438,24.212193,-91.6212,28.127462,-7.7420273,29.388329,-16.677689,12.982114,18.356365,15.866267,11.826392,8.384311,24.661915,13.5869465,-0.9546582,8.769269,0.83477634,9.7230015,3.3533351,9.151559,-0.71762645,6.436944,0.5024061,5.6482663,26.60441088234316,9.91150700263455,14.691392211665795,13.813077619164831,17.682989325828935,16.984131652633963,49.06129699491651,Red-tailed Hawk_filtered
Red-tailed_Hawk_16_segment.wav,0.3731377180232558,0.010944804,4429.322757342781,2113.1094818651386,6813.380893441134,-565.58325,87.2096,-33.079086,44.17756,-41.535484,41.2914,19.650639,23.472326,-11.736933,11.395076,9.068492,9.85958,4.7323523,12.174671,3.3439403,13.407124,-5.6235514,7.6917863,-1.436428,6.676129,-2.3175323,6.835543,2.452671,7.868527,1.2987647,6.988072,26.8288833040392,11.434645060397783,15.967783668334848,14.304009449620848,16.337678392543356,17.56334256512749,53.863889879951735,Red-tailed Hawk_filtered
Red-tailed_Hawk_17_segment.wav,0.3590555213167053,0.00865964,4291.480627490954,2132.3724113680537,6652.08607118257,-547.9849,73.045876,-47.55333,28.870552,-81.52318,53.008453,9.34534,26.140688,-5.8100514,10.867549,15.180736,8.0562935,5.087646,5.0255833,17.201004,8.229418,-13.548143,7.9251094,-1.0567031,9.358852,-4.17378,7.024118,4.667107,8.435732,-2.852535,5.8941665,26.78357880080682,10.431708355936102,18.752266304816427,16.784086993823102,17.436820530552815,17.566580061674948,53.52773385686389,Red-tailed Hawk_filtered
Red-tailed_Hawk_18_segment.wav,0.19110942937935035,0.008334309,2740.419285730744,1636.8095328108086,4163.976909168358,-533.42993,61.795788,-4.478867,34.087738,-67.03698,37.279453,-12.968962,31.50432,1.8953259,12.026267,23.678028,8.882748,21.00134,11.934188,-3.7295296,13.519284,-20.912077,8.832657,-5.9009433,12.993335,4.032805,12.703467,5.3750668,7.8863378,5.3548865,9.831777,26.967801004603515,10.361489057820085,20.817883418440406,20.62468055572714,18.350287229448735,20.014818008740452,55.68708339514012,Red-tailed Hawk_filtered
Red-tailed_Hawk_19_segment.wav,0.2862338362068966,0.008907254,3810.3112509127304,2248.1940821965572,6397.926411882837,-556.7453,84.78732,-4.321594,26.175407,-40.324184,51.39702,-6.070014,18.26402,-3.9812822,10.486448,9.10976,5.784929,6.833132,6.649931,5.4465494,12.339178,-4.40076,8.30696,-3.7333517,6.727201,0.40841398,8.026052,-1.0983603,7.2708282,0.40106243,4.872683,27.0196875796894,10.256665487137463,20.837516182108086,14.363395511284496,16.07641294154881,17.016017428817165,53.67798541165861,Red-tailed Hawk_filtered
Red-tailed_Hawk_1_segment.wav,0.23531644250290024,0.0045719324,3306.5914922645984,2154.3386019873083,5797.577626522621,-486.71744,70.08627,-57.838367,22.850195,-154.32399,20.161694,-56.865612,21.631884,-39.74771,9.97517,-2.2938232,10.458857,-9.326597,9.112969,21.397535,7.3590164,0.0607474,7.782279,11.99976,7.4090466,0.008082485,5.5249605,14.002834,5.0603414,-1.0896033,4.189836,26.66978801027413,13.345445561385002,21.25643350450192,13.770092336891674,15.531800513720057,15.496950064578444,52.27888314560062,Red-tailed Hawk_filtered
